"predator","Acanthuriformes","Actinopteri","Alpheidae","Amphipoda","Anguilliformes","Annelida","Anthozoa","Apogonidae","Arthropoda","Ascidiacea","Bivalvia","Bryozoa","Caenogastropoda","Carcinidae","Cephalopoda","Chordata","Cirripedia","Copepoda","Coralline_algae","Cumacea","Cyanobacteria","Decapoda","Echinodermata","Echinoidea","Eupercaria incertae sedis","Foraminifera","Galatheidae","Gastropoda","Gobiidae","Harpacticoida","Hemichordata","Hippolytidae","Holocentridae","Holothuroidea","Hydrozoa","Inorganic_detritus","Isopoda","Littorinimorpha","Macroalgae","Majidae","Microalgae","Mollusca","Mulliformes","Nematoda","Neogastropoda","Ophiuroidea","Organic_detritus","Paguridae","Polyplacophora","Pomacentridae","Porifera","Portunidae","Pycnogonida","Rhynchocinetidae","Scaphopoda","Seagrass","Sipuncula","Spermatophyta","Stomatopoda","Tanaidacea","Trochida","Turf","Xanthidae","Zooplankton"
"Chlorurus_spilurus",NA,NA,NA,NA,NA,NA,0.184514637904468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.230739599383667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158320493066256,NA,NA,0.2673343605547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.159090909090909,NA,NA
"Chlorurus_strongylocephalus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.159841852584016,NA,NA,NA,NA,NA,0.141485456085851,NA,NA,NA,NA,NA,NA,0.104490256989551,NA,0.0940412312905959,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0977125105902287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131883648686812,NA,NA,NA,NA,NA,NA,NA,0.0920643885907936,NA,NA,NA,NA,0.0957356678904264,NA,0.0827449872917255
"Choerodon_anchorago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Choerodon_cauteroma",0.00974435079662868,0.0160725786128301,0.0135244868815277,0.0157925685324672,0.00974435079662868,0.0222328003808137,0.0126564556324028,0.014616526194943,0.01335648083331,0.0200207207459469,0.0168846078458825,NA,0.0195167026012936,0.0129924677288382,0.01335648083331,0.014812533251197,0.01335648083331,0.0154285554279954,0.0176686360708986,0.0200207207459469,0.0123764455520399,0.0157925685324672,0.0123764455520399,0.0208327499789992,0.0121524374877496,0.0148685352672696,0.0132444768011648,0.0154285554279954,0.00974435079662868,0.0132444768011648,0.00974435079662868,0.0176686360708986,0.0123764455520399,0.019068686472713,0.0176686360708986,0.021196763083471,0.0168846078458825,0.0145605241788704,0.021392770139725,0.01335648083331,0.0123764455520399,0.019068686472713,0.0186486713521687,0.0200207207459469,0.017612634054826,0.0159045725646123,0.0176686360708986,0.0181726542155518,0.0139725030101084,0.019068686472713,0.013552487889564,0.0184526642959147,0.0135244868815277,NA,0.019068686472713,0.019068686472713,0.0158205695405035,0.0200207207459469,0.0197687116736202,0.0199927197379106,0.018872679416459,0.0154285554279954,0.0199927197379106,0.0181446532075155
"Choerodon_cephalotes",NA,0.0806321993035092,NA,0.0822394856683632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0953656576480043,NA,0.124832574336994,NA,0.0784891508170372,NA,0.0988481114385213,NA,NA,NA,NA,NA,NA,NA,0.0894722743102063,NA,NA,0.0993838735601393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0843825341548353,NA,NA,0.0867934637021163,NA,0.0795606750602732
"Choerodon_cyanodus",NA,0.065180102915952,NA,0.0455403087478559,NA,0.0380789022298456,0.0446826758147513,NA,NA,NA,0.0756432246998285,NA,NA,NA,0.0271869639794168,0.0443396226415094,NA,NA,NA,NA,NA,0.0532590051457976,NA,0.0648370497427101,0.0271869639794168,0.0555746140651801,NA,0.0318181818181818,NA,0.0520583190394511,NA,NA,NA,NA,NA,0.0259005145797599,0.065180102915952,NA,0.0455403087478559,NA,NA,NA,NA,NA,NA,NA,NA,0.0271869639794168,0.0271869639794168,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0554888507718696,NA,NA,0.0649228130360206,NA,0.0632075471698113
"Choerodon_fasciatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Choerodon_graphicus",NA,NA,NA,NA,NA,NA,0.415614236509759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.584385763490241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Choerodon_jordani",NA,NA,NA,0.147583804962995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.218110579016108,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252938615585546,NA,NA,0.207662168045276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173704832390074,NA,NA
"Choerodon_monostigma",NA,0.544025157232705,NA,0.455974842767296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Choerodon_rubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.373198847262248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285302593659942,NA,0.34149855907781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Choerodon_schoenleinii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26717924074964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271504084574724,NA,0.235944257568477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22537241710716,NA,NA
"Choerodon_venustus",NA,0.11822547450263,NA,0.114109307111823,NA,0.0859821632746398,NA,NA,NA,NA,0.0976446375485936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0974159615824377,NA,0.0928424422593185,NA,0.0674594100160073,NA,0.0864395152069517,NA,NA,NA,NA,NA,NA,NA,NA,0.0811799679853647,NA,0.0708895495083467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0878115710038875
"Choerodon_vitta",NA,0.0345097655293945,0.0297126633706985,0.0422438690097411,NA,0.0380831171374027,0.0353419159038622,NA,NA,NA,0.0355866660139997,NA,0.0253071613882226,NA,NA,0.0297126633706985,0.0155171569827206,0.0316706642517989,NA,0.0181604581722062,NA,0.0325028146262666,NA,0.0376915169611826,NA,0.0387684174457879,0.0147339566302805,0.0306916638112487,NA,0.0376915169611826,NA,NA,NA,NA,NA,0.0369083166087425,0.0355866660139997,NA,0.0426844192079886,NA,NA,NA,NA,NA,0.0163493073571883,NA,NA,0.0370062166527975,0.0242302609036174,NA,0.0372020167409075,0.0163493073571883,0.0155171569827206,NA,NA,NA,0.0214890596700769,NA,0.0238876107494248,0.0370062166527975,0.0297126633706985,0.0328454647804592,0.0297126633706985,0.0355866660139997
"Chromis_alpha",NA,NA,NA,0.204370939161252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193738924985233,NA,0.249852333136444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35203780271707
"Chromis_alta",NA,0.0184163784238572,0.0211897416721199,0.0187903150416004,NA,0.0255834969306036,0.0220934218316662,NA,0.0245240098469976,0.0169517933376959,0.01798011903649,0.0137110093172541,0.0107818391449316,0.0137110093172541,0.0137110093172541,0.0207223208999408,0.0196316724315229,0.0244616870773737,0.0226231653734692,0.0218441307531707,0.0156741765604063,0.0176996665731825,NA,0.0219064535227946,0.0196316724315229,0.0262378860116544,0.0211897416721199,0.02006793181889,0.0162350814870213,0.0171076002617556,NA,0.0196316724315229,NA,0.0196316724315229,0.0219064535227946,0.0255211741609797,0.0225920039886573,0.0196316724315229,0.0273596958648842,NA,0.0240254276900065,NA,NA,0.0156430151755944,NA,0.0196316724315229,0.0157988220996541,0.0211897416721199,0.0218441307531707,0.0137110093172541,0.0157053379452183,0.0196316724315229,0.0156430151755944,NA,NA,0.0148639805552959,0.0196316724315229,0.0211897416721199,0.0196316724315229,0.0160481131781496,NA,0.0184163784238572,0.0211897416721199,0.0274531800193201
"Chromis_analis",NA,0.0634549703397447,NA,0.0810713643717419,NA,0.0846665468272515,NA,NA,0.0681287075319073,NA,NA,NA,NA,NA,NA,NA,NA,0.0578824375337048,NA,NA,NA,NA,NA,NA,NA,0.0618371382347654,NA,NA,NA,0.0670501527952544,NA,NA,NA,NA,0.0823296782311702,NA,0.0548265324465217,NA,0.114686320330757,NA,NA,NA,NA,NA,NA,NA,0.0684882257774582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0650728024447241,NA,0.130505123134999
"Chromis_atripectoralis",NA,NA,NA,NA,NA,NA,NA,NA,0.127766820074512,NA,NA,NA,NA,NA,NA,NA,NA,0.10278325662941,NA,NA,NA,NA,NA,NA,NA,0.0843743151435459,NA,NA,NA,0.138286215209292,NA,NA,NA,NA,NA,NA,0.0859083936007013,NA,0.144860837168529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146614069690993,NA,0.169406092483016
"Chromis_chrysura",NA,0.0667264775148593,NA,0.0553997981383874,NA,0.0863519120780532,0.0367836716384434,NA,0.0644835707076371,NA,0.0431759560390266,NA,NA,NA,NA,NA,NA,0.0649321520690815,NA,NA,NA,NA,NA,NA,NA,0.0682965122799148,NA,0.0407087585510822,NA,0.0622406639004149,NA,NA,NA,NA,0.0407087585510822,0.0464281709094987,0.0478860603341931,NA,0.0817539531232477,NA,0.0367836716384434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0667264775148593,NA,0.0906134350117753
"Chromis_cinerascens",NA,0.068709881565862,NA,0.0797396257119609,NA,0.0567760600307386,0.0703372208661061,NA,0.0451134617123226,NA,0.039779405117078,NA,NA,NA,NA,NA,NA,0.0626525630593979,NA,NA,NA,NA,NA,NA,NA,0.0585842148087876,NA,NA,NA,0.0679866196546424,NA,NA,NA,NA,0.0690715125214718,0.048006509357201,0.0593978844589097,NA,0.0779314709339119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0487297712684206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0772986167615948,NA,0.0698851821715939
"Chromis_crusma",NA,0.0525336215177714,NA,0.0545749279538905,NA,0.0543948126801153,0.0429274735830932,NA,0.0513928914505283,NA,0.0335014409221902,NA,NA,NA,NA,NA,NA,0.0497718539865514,NA,0.0291186359269933,NA,0.0387848222862632,NA,NA,NA,0.0528338136407301,NA,0.0324807877041306,NA,0.0525936599423631,NA,NA,NA,NA,0.043888088376561,0.0498318924111431,0.0448487031700288,NA,0.0557156580211335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043888088376561,NA,NA,NA,NA,NA,0.0291186359269933,NA,0.0291186359269933,0.0497718539865514,NA,0.0532540826128722,NA,0.0556556195965418
"Chromis_fumea",NA,0.0580094568100565,NA,0.0763464421635336,NA,0.0871871756429478,0.0495905893207243,NA,0.0434782608695652,NA,0.0477453580901857,NA,NA,NA,NA,NA,NA,0.0378272402260408,NA,NA,NA,NA,NA,NA,NA,0.0736939222696344,NA,0.0467074155230077,NA,0.0663129973474801,NA,NA,NA,NA,0.0378272402260408,0.055472263868066,0.0515511475031715,NA,0.0838426940375966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0378272402260408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0585860915695998,NA,0.0879944643063084
"Chromis_nitida",0.0132402503610977,0.0229597977852672,0.0143536350505537,0.0226287915262398,0.0132402503610977,0.0239829080404429,0.0239528165623495,0.0189576311988445,0.0192886374578719,0.0200108329321136,0.0233509870004815,0.0132402503610977,0.0189576311988445,NA,0.0156776600866635,0.0118861338468946,0.0189576311988445,0.0194992778045258,0.0156776600866635,0.0204622051035147,0.0189576311988445,0.0141429947038999,0.0132402503610977,0.0217561386615311,0.0132402503610977,0.0239829080404429,0.0204622051035147,0.0180849783341358,0.0189576311988445,0.0182354357246028,NA,0.0104116514203178,NA,0.0104116514203178,0.0194992778045258,0.0229597977852672,0.0227792489167068,0.0132402503610977,0.0250060182956187,NA,0.0187469908521907,NA,0.0132402503610977,0.0104116514203178,NA,0.0210941261434762,0.0143536350505537,0.0156776600866635,0.0188372652864709,0.0189576311988445,0.0237421762156957,0.0189576311988445,0.0116754935002407,NA,0.0132402503610977,0.0117657679345209,0.0189576311988445,0.0104116514203178,0.0146846413095811,0.0194992778045258,NA,0.0239829080404429,0.0204622051035147,0.0256078478574868
"Chromis_notata",NA,0.0415689618418248,NA,0.0529382505506999,NA,0.0618205073545086,0.0480352447949975,NA,0.0476088964684147,NA,0.0494564058836069,NA,NA,NA,NA,NA,NA,0.0424927165494209,NA,NA,NA,NA,NA,NA,NA,0.0636680167697008,NA,0.0518723797342429,NA,0.0624600298443829,NA,NA,NA,NA,0.0423506004405599,0.0511617991899382,0.0495985219924678,NA,0.064449655368436,NA,0.0454771548355006,NA,NA,NA,NA,NA,0.0207489518936971,NA,NA,NA,0.0375897107937185,NA,NA,NA,NA,NA,NA,NA,NA,0.0408583812975201,NA,0.0630284942798266,NA,0.0628153201165352
"Chromis_opercularis",NA,0.0399016839242757,NA,0.0462294739044033,NA,0.0461248823344838,0.0373391904612488,NA,0.0468047275389604,0.0152703692082418,0.0320050203953561,NA,NA,NA,NA,NA,NA,0.0352996548478193,0.0356657253425374,NA,NA,0.0329463445246313,NA,0.0254157514904299,NA,0.0466478401840812,NA,0.0373914862462086,NA,0.0455496286999268,NA,NA,NA,NA,0.0455496286999268,0.0356657253425374,0.0399016839242757,NA,0.0475368685283966,NA,0.030070076351846,NA,NA,NA,NA,0.016211693337517,0.0335738939441481,NA,NA,NA,0.0311682878360004,NA,0.030070076351846,NA,NA,NA,0.0365024579018931,NA,NA,0.0360317958372555,NA,0.0475368685283966,NA,0.0475891643133563
"Chromis_ovalis",NA,NA,NA,0.148655025955639,NA,0.0814063237376121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10169891458235,NA,NA,NA,NA,NA,NA,NA,0.0854176498348278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0877772534214252,NA,0.168711656441718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127654554034922,NA,0.198678621991505
"Chromis_scotochiloptera",NA,0.0761887926462789,NA,0.0654056920629309,NA,0.10199752519003,NA,NA,0.0645218313593778,NA,NA,NA,NA,NA,NA,NA,NA,0.0698249955806965,NA,NA,NA,NA,NA,NA,NA,0.085557716103942,NA,NA,NA,0.0505568322432385,NA,NA,NA,NA,0.0574509457309528,NA,0.0952801838430263,NA,0.123210182075305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0852041718225208,NA,0.124801131341701
"Chromis_ternatensis",NA,0.0552175587216018,NA,0.0616095494801694,NA,0.0679245283018868,0.0255679630342703,NA,0.053831343858298,NA,0.0296495956873315,NA,NA,NA,NA,NA,NA,0.0296495956873315,NA,NA,NA,NA,NA,NA,NA,0.0557566422795533,NA,0.0231035810550635,NA,0.0587601078167116,NA,NA,NA,NA,0.0540623796688487,0.0522911051212938,0.0593762033115133,NA,0.0703118983442434,NA,NA,NA,NA,NA,NA,NA,0.0607624181748171,NA,NA,NA,0.0558336542164035,NA,NA,NA,NA,NA,NA,NA,NA,0.0492876395841355,NA,0.063996919522526,NA,0.0730073161340008
"Chromis_verater",NA,NA,NA,0.100851882385271,NA,0.168178070898599,NA,NA,0.101126683154713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186864523220665,NA,NA,NA,NA,0.16075845012366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0838142346798571,NA,0.198406155537236
"Chromis_viridis",NA,0.0650069156293223,NA,0.0836791147994467,NA,0.0836791147994467,0.0360765329644998,NA,0.0643153526970954,NA,0.0381512217611803,NA,NA,NA,NA,NA,NA,0.0418395573997234,NA,NA,NA,NA,NA,NA,NA,0.04149377593361,NA,0.0416090364223144,NA,0.0647763946519133,NA,NA,NA,NA,0.0643153526970954,0.0431074227754726,0.0637390502535731,NA,0.0820654679575841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0416090364223144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0637390502535731,NA,0.0807976025818349
"Chromis_weberi",NA,NA,NA,0.154994850669413,NA,0.0749227600411946,NA,NA,NA,0.0965499485066941,0.0859938208032956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0993820803295572,NA,NA,NA,NA,NA,NA,NA,0.101699279093718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174304840370752,NA,0.212152420185376
"Chromis_xanthochira",NA,NA,NA,0.12891698735569,NA,0.120945574491479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108851017042331,NA,NA,NA,NA,0.129466739967015,NA,0.0810885101704233,NA,0.169598680593733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0907091808686091,NA,0.17042330951072
"Chromis_xanthura",NA,0.0336846760521855,NA,0.0446672071939264,NA,0.0514483673619813,0.0278617232991818,NA,0.0407606692710253,0.0360433404584654,0.0252819341048132,NA,NA,NA,NA,NA,NA,0.031178595120513,NA,0.0215228127073045,0.0246185597405469,0.0221861870715707,NA,0.0293358885531068,NA,0.0336846760521855,NA,0.040686961008329,NA,0.0324316355863492,NA,NA,NA,NA,0.0368541313481241,NA,0.0303678042308543,NA,0.0627994398172035,NA,0.0232181027493182,NA,NA,NA,NA,0.0349377165180217,0.0343480504164517,NA,0.0215228127073045,NA,0.0352325495688067,NA,0.0284513894007518,NA,NA,0.0246922680032432,0.0294833050784993,NA,NA,0.033537259526793,NA,0.0475418294390801,NA,0.0616201076140635
"Chrysiptera_annulata",NA,NA,NA,0.0860172299536117,NA,0.0914512922465209,0.0770046388336647,NA,0.0550033134526176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.067064280980782,NA,0.0433399602385686,NA,0.0811133200795229,NA,NA,NA,NA,0.0596421471172962,0.0397614314115308,NA,NA,0.120079522862823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0497017892644135,NA,NA,NA,0.109476474486415,NA,0.120344599072233
"Chrysiptera_biocellata",NA,0.0510988514063489,NA,0.0410599620150131,NA,0.0702722257393506,0.0765126164420729,NA,NA,0.0431400922492539,NA,NA,NA,NA,NA,NA,0.0414217237948811,0.0443158180338247,NA,NA,NA,NA,NA,0.0402459980103102,NA,0.0813059600253233,NA,NA,NA,0.0574296825540382,NA,NA,NA,NA,0.0640318350366284,0.0428687709143529,0.0570679207741702,NA,0.0832956498145971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0396129148955413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0814868409152573,NA,0.0848331373790359
"Chrysiptera_bleekeri",0.0179516250944822,0.0144422848504481,0.0192743764172336,0.0224597775618184,NA,0.0237555339596156,0.021865889212828,0.0170068027210884,0.0142533203757694,0.0167098585465932,0.019625310441637,0.0183565489687939,0.0140643559010906,0.0112028938559551,0.0183565489687939,0.0189234423928301,0.0129845589029263,0.0163589245221898,0.011931756829716,0.0131465284526509,0.0105550156570565,0.0152521325990714,0.0170068027210884,0.0189774322427384,0.0112568837058633,0.0144422848504481,0.0112568837058633,0.0212180110139294,0.0183565489687939,0.0234315948601663,NA,0.0183565489687939,0.00934024403412159,0.0192743764172336,0.0163589245221898,0.0200302343159486,0.0210290465392506,0.0140643559010906,0.023107655760717,0.0118777669798078,0.0161159701976029,NA,0.0183565489687939,0.0105550156570565,0.0140643559010906,0.0188154626930137,0.0210290465392506,0.0120667314544866,0.0112568837058633,0.0170068027210884,0.0214879602634705,0.0118777669798078,0.0167098585465932,NA,0.0179516250944822,0.0105550156570565,0.017384731670446,0.0112028938559551,0.0136864269517331,0.0210020516142965,0.0179516250944822,0.0200302343159486,0.0192743764172336,0.0237555339596156
"Chrysiptera_brownriggii",NA,0.0442350079805427,NA,0.0677966101694915,NA,0.069240708368169,0.0498593904385498,NA,0.0227255453370829,NA,NA,NA,NA,NA,NA,NA,0.0360264497985863,0.0511514783005244,0.0392946720376986,NA,NA,NA,NA,0.0469711940411948,NA,0.0684806566846546,NA,0.0462871475260318,NA,0.0566998555901801,NA,NA,NA,NA,0.0662005016341111,0.0591320209774265,0.0655924602872995,NA,0.0700007600516835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0687086721897089,NA,0.0715968685870639
"Chrysiptera_cyanea",NA,NA,NA,0.0910546785632578,NA,0.0845344314802105,NA,NA,0.0610844200411805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0547929535575383,NA,NA,NA,0.0734385724090597,NA,NA,NA,NA,0.0653168611301762,0.0719514985129261,0.0672614962251201,NA,0.0932280942576069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0633722260352322,NA,NA,NA,NA,NA,NA,NA,NA,0.0701212537176847,NA,0.0995195607412491,NA,0.104323953328758
"Chrysiptera_flavipinnis",NA,0.083923969072165,NA,0.144490979381443,NA,0.0948775773195876,0.0811855670103093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.069909793814433,NA,NA,NA,0.077319587628866,NA,NA,NA,NA,0.0794136597938144,NA,0.0584729381443299,NA,0.108408505154639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0557345360824742,NA,0.146262886597938
"Chrysiptera_glauca",NA,0.0508579698160017,NA,0.0867273103163118,NA,0.0892081868927021,0.0595410378333678,NA,0.0583005995451726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0362828199297085,NA,NA,NA,0.0857969816001654,NA,NA,NA,0.072565639859417,NA,NA,NA,NA,0.0468265453793674,0.066156708703742,0.0739094480049618,NA,0.0931362414719868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0837295844531735,NA,0.0969609261939219
"Chrysiptera_hemicyanea",NA,0.0467352630060583,NA,0.0552937782479084,NA,0.0490431772285797,0.0431772285796711,NA,0.0436580440426964,NA,0.0438503702279065,NA,NA,NA,NA,NA,NA,0.061159726896817,NA,NA,NA,0.0569285508221944,NA,NA,NA,0.0647177613232042,NA,NA,NA,0.0533705163958073,NA,NA,NA,NA,0.0425040869314357,0.0678911433791711,0.0649100875084143,NA,0.0641407827675738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0460621213578229,NA,NA,NA,NA,NA,NA,NA,NA,0.0414462929127801,NA,0.079334551399173,NA,0.0757765169727858
"Chrysiptera_notialis",NA,0.0378994165045846,NA,0.0513475965545985,NA,0.049069185884968,0.0484579049736038,NA,0.0404556821339261,0.0418449569324812,0.03450958599611,NA,NA,NA,NA,NA,NA,0.0475687691025285,NA,NA,NA,0.0348985829397055,NA,0.0355654348430119,NA,0.0519588774659628,NA,NA,NA,0.0396776882467352,NA,NA,NA,NA,0.0355654348430119,0.0490136148930258,0.0456793553764935,0.0332870241733815,0.0505696026674076,NA,0.0419560989163657,NA,NA,0.0210614059460961,NA,NA,NA,0.02695193109197,NA,NA,0.0397332592386774,NA,NA,NA,NA,NA,NA,NA,NA,0.0405668241178105,NA,0.0519588774659628,NA,0.050402889691581
"Chrysiptera_oxycephala",NA,0.0274622217503627,0.0199950454754574,0.0243833386417525,NA,0.0284177371978625,0.0238524967264749,0.0124570902785151,0.0244541175637895,0.0110769012987932,0.0187564143398096,0.0151820787769402,0.0151820787769402,0.0199950454754574,0.0199950454754574,0.0199950454754574,0.0191103089499947,0.0213044555331422,0.0110769012987932,0.0110769012987932,0.0124570902785151,0.0234986021162898,0.0191103089499947,0.0200304349364759,0.0208443925399016,0.0283469582758255,0.0110769012987932,0.0214460133772163,NA,0.0190041405669392,NA,0.0199950454754574,NA,0.0199950454754574,0.01850868811268,0.0189333616449022,0.0189333616449022,0.0199950454754574,0.0312488940793432,0.0124570902785151,0.0174470042821248,NA,NA,0.0199950454754574,0.0151820787769402,0.0110769012987932,0.0208443925399016,0.0106168383055526,0.0110769012987932,NA,0.0257989170824928,0.0208443925399016,NA,NA,NA,0.0199950454754574,NA,0.0199950454754574,0.010298333156386,0.0247018437909191,0.0191103089499947,0.0312488940793432,0.0110769012987932,0.0310365573132321
